tiempo;Costo;PrecioOfertaProm;NroTipoOfertas;Marca;CantOfertas;MaxDescuento%;minDescuento%;FactordeDescuentos;FlagCampana;TieneUbicacionEspecifica;UnidadesDemandas
27/12/2005;25.10;99.9;1;A;1;0.561235955;0;0;0;0;630
28/12/2005;13.64;52.9;1;A;1;0.645121951;0;0;0;0;186
29/12/2005;36.72;32.9;1;B;1;0.5875;0;0;0;0;1348
30/12/2005;40.95;36.9;1;B;1;0.647368421;0;0;0;0;1677
31/12/2005;101.07;39.95;1;D;1;0.487195122;0;0;0;0;10215
01/01/2006;27.71;25.9;1;A;1;0.6475;0;0;0;0;768
02/01/2006;36.62;55.45;2;B;1;0.696078431;0.391176471;0.272289504;0;0;1341
03/01/2006;55.94;16.4;2;B;1;0.686206897;0.444827586;0.305243757;0;0;3129
04/01/2006;13.04;63;1;A;1;0.617647059;0;0;0;0;170
05/01/2006;32.43;36.9;1;B;1;0.647368421;0;0;0;0;1052
06/01/2006;5.20;124;1;A;1;0.696629213;0;0;0;0;27
07/01/2006;40.88;35.9;1;B;1;0.46025641;0;0;0;0;1671
08/01/2006;97.99;15.9;1;C;1;0.567857143;0;0;0;0;9602
09/01/2006;34.25;38;2;B;2;0.546575342;0;0;0;0;1173
10/01/2006;42.98;86.95;2;B;1;0.626436782;0.372988506;0.233653719;0;0;1847
11/01/2006;46.37;17.9;1;B;1;0.497222222;0;0;0;0;2150
12/01/2006;36.61;19.9;1;B;1;0.568571429;0;0;0;0;1340
13/01/2006;139.14;39.9;1;D;1;0.486585366;0;0;0;0;19359
14/01/2006;44.43;32.9;1;B;1;0.557627119;0;0;0;0;1974
15/01/2006;35.44;77.9;1;B;1;0.649166667;0;0;0;0;1256
16/01/2006;45.46;66.4;2;B;1;0.554109589;0.355479452;0.196974573;0;0;2067
17/01/2006;89.52;31.25;2;C;1;0.648333333;0.393333333;0.255011111;0;0;8014
18/01/2006;24.9;54.9;1;A;1;0.68625;0;0;0;0;618
19/01/2006;14.93;29.9;1;A;1;0.636170213;0;0;0;0;223
20/01/2006;151.96;23.9;2;A;1;0.65;0.389130435;0.252934783;0;0;23092
21/01/2006;66.70;16.9;1;B;1;0.497058824;0;0;0;0;4449
22/01/2006;126.34;43.9;2;D;1;0.669512195;0.401219512;0.268621356;0;0;15961
23/01/2006;8.94;112;1;A;1;0.7;0;0;0;0;80
24/01/2006;16.2;44.9;1;A;1;0.53452381;0;0;0;0;262
25/01/2006;105.69;29.9;2;D;1;0.567692308;0.352307692;0.200002367;0;0;11171
26/01/2006;49.20;74.9;1;B;1;0.499333333;0;0;0;0;2421
27/01/2006;94.94;15;2;C;2;0.567857143;0;0;0;0;9014
28/01/2006;18.52;47.9;1;A;1;0.614102564;0;0;0;0;343
29/01/2006;38.90;79;1;B;1;0.5;0;0;0;0;1513
30/01/2006;53.89;32.9;1;B;1;0.577192982;0;0;0;0;2904
31/01/2006;27.73;39.9;1;A;1;0.665;0;0;0;0;769
01/02/2006;29.19;39.9;1;A;1;0.486585366;0;0;0;0;852
02/02/2006;145.24;26.9;2;A;1;0.651923077;0.382692308;0.249485947;0;0;21095
03/02/2006;62.51;59.9;1;B;1;0.499166667;0;0;0;0;3907
04/02/2006;62.47;27.9;1;B;1;0.498214286;0;0;0;0;3902
05/02/2006;43.30;22.9;1;B;1;0.487234043;0;0;0;0;1875
06/02/2006;33.51;77.9;1;B;1;0.649166667;0;0;0;0;1123
07/02/2006;80.37;34.9;1;C;1;0.447435897;0;0;0;0;6460
08/02/2006;23.0;35.9;1;A;1;0.703921569;0;0;0;0;531
09/02/2006;18.28;25.9;1;A;1;0.563043478;0;0;0;0;334
10/02/2006;8.94;93.9;1;A;1;0.647586207;0;0;0;0;80
11/02/2006;9.27;134.9;1;A;1;0.775287356;0;0;0;0;86
12/02/2006;8.43;126;1;A;1;0.724137931;0;0;0;0;71
13/02/2006;16.12;51.9;1;A;1;0.64875;0;0;0;0;260
14/02/2006;17.29;29.9;1;A;1;0.636170213;0;0;0;0;299
15/02/2006;44.86;79.9;1;B;1;0.547260274;0;0;0;0;2012
16/02/2006;26.31;99.9;1;A;1;0.666;0;0;0;0;692
17/02/2006;17.00;25.9;1;A;1;0.6475;0;0;0;0;289
18/02/2006;44.84;39.9;1;B;1;0.57;0;0;0;0;2011
19/02/2006;13.30;99.9;1;A;1;0.666;0;0;0;0;177
20/02/2006;67.68;59.9;1;B;1;0.490983607;0;0;0;0;4581
21/02/2006;13.9;68;2;A;2;0.674561404;0;0;0;0;194
22/02/2006;24.60;46.9;1;A;1;0.651388889;0;0;0;0;605
23/02/2006;42.92;31.9;1;B;1;0.490769231;0;0;0;0;1842
24/02/2006;97.80;14.9;2;C;1;0.651724138;0.375862069;0.244958383;0;0;9565
25/02/2006;18.81;21.9;1;A;1;0.663636364;0;0;0;0;354
26/02/2006;154.17;15.9;1;A;1;0.454285714;0;0;0;0;23767
27/02/2006;44.84;36.4;2;B;1;0.56125;0.34875;0.195735938;0;0;2011
28/02/2006;21.33;49.9;1;A;1;0.665333333;0;0;0;0;455
01/03/2006;48.74;77;2;B;1;0.65;0.402557075;0.261662099;0;0;2376
02/03/2006;23.04;49.9;1;A;1;0.665333333;0;0;0;0;531
03/03/2006;26.17;25.9;1;A;1;0.563043478;0;0;0;0;685
04/03/2006;13.23;49.9;1;A;1;0.665333333;0;0;0;0;175
05/03/2006;17.26;25.9;1;A;1;0.6475;0;0;0;0;298
06/03/2006;22.23;79.9;1;A;1;0.654918033;0;0;0;0;494
07/03/2006;30.1;35.9;1;A;1;0.690384615;0;0;0;0;905
08/03/2006;127.7;29.9;1;D;1;0.378481013;0;0;0;0;16309
09/03/2006;24.37;22;1;A;1;0.548125;0;0;0;0;594
10/03/2006;42.05;79;1;B;2;0.506410256;0;0;0;0;1768
11/03/2006;37.80;37.9;1;B;1;0.653448276;0;0;0;0;1429
12/03/2006;30.82;52.9;1;A;1;0.645121951;0;0;0;0;950
13/03/2006;31.2;35.9;1;A;1;0.618965517;0;0;0;0;976
14/03/2006;102.54;16;2;D;2;0.737037037;0;0;0;0;10515
15/03/2006;7.42;124;1;A;1;0.696629213;0;0;0;0;55
16/03/2006;44.1;16.9;1;B;1;0.582758621;0;0;0;0;1947
17/03/2006;162.59;16.9;1;A;1;0.469444444;0;0;0;0;26435
18/03/2006;21.52;46.9;1;A;1;0.651388889;0;0;0;0;463
19/03/2006;79.66;39.9;1;C;1;0.49875;0;0;0;0;6345
20/03/2006;72.28;59.9;1;C;1;0.490983607;0;0;0;0;5224
21/03/2006;4.80;119;1;A;1;0.7;0;0;0;0;23
22/03/2006;100.8;14.4;2;D;1;0.651724138;0.34137931;0.222485137;0;0;10165
23/03/2006;65.08;17.9;1;B;1;0.639285714;0;0;0;0;4235
24/03/2006;26.63;45.9;1;A;1;0.655714286;0;0;0;0;709
25/03/2006;20.6;86.9;1;A;1;0.595205479;0;0;0;0;426
26/03/2006;131.5;11.9;1;D;1;0.457692308;0;0;0;0;17288
27/03/2006;62.52;16;1;B;2;0.580833333;0;0;0;0;3909
28/03/2006;67.73;13.9;1;B;1;0.479310345;0;0;0;0;4587
29/03/2006;108.76;80;2;D;1;0.644516129;0.386903226;0.249365369;0;0;11829
30/03/2006;78.19;59.9;1;C;1;0.499166667;0;0;0;0;6114
31/03/2006;19.8;25.9;1;A;1;0.602325581;0;0;0;0;392
01/04/2006;25.9;43.9;1;A;1;0.6859375;0;0;0;0;671
02/04/2006;46.58;62.9;1;B;1;0.546956522;0;0;0;0;2170
03/04/2006;26.68;37.9;1;A;1;0.653448276;0;0;0;0;712
04/04/2006;13.49;53.9;1;A;1;0.64939759;0;0;0;0;182
05/04/2006;45.04;72.9;1;B;1;0.499315068;0;0;0;0;2029
06/04/2006;43.99;18;3;B;3;0.686206897;0;0;0;0;1935
07/04/2006;7.55;105;1;A;1;0.7;0;0;0;0;57
08/04/2006;7.28;125;1;A;1;0.702247191;0;0;0;0;53
09/04/2006;35.03;22.9;1;B;1;0.636111111;0;0;0;0;1227
10/04/2006;19.70;50.9;1;A;1;0.644303797;0;0;0;0;388
11/04/2006;22.27;29.9;1;A;1;0.636170213;0;0;0;0;496
12/04/2006;73.16;39.9;1;C;1;0.486585366;0;0;0;0;5352
13/04/2006;83.71;38.9;2;C;1;0.63164557;0.353164557;0.223074828;0;1;7007
14/04/2006;50.45;16.9;1;B;1;0.582758621;0;0;0;0;2545
15/04/2006;81.10;37.4;2;C;1;0.625333333;0.372;0.232624;0;0;6577
16/04/2006;30.28;89;1;A;1;0.5;0;0;0;0;917
17/04/2006;29.2;45.9;1;A;1;0.612;0;0;0;0;851
18/04/2006;34.19;36.9;1;B;1;0.647368421;0;0;0;0;1169
19/04/2006;44.54;32.9;1;B;1;0.5875;0;0;0;0;1984
20/04/2006;88.28;45;2;C;2;0.64875;0;0;0;0;7794
21/04/2006;76.40;37.4;2;C;1;0.56125;0.37375;0.209767188;0;0;5837
22/04/2006;39.6;79.9;1;B;1;0.677118644;0;0;0;0;1568
23/04/2006;19.24;41.9;1;A;1;0.644615385;0;0;0;0;370
24/04/2006;120.0;28.4;2;D;1;0.612280702;0.384210526;0.235244691;0;0;14403
25/04/2006;38.54;22.9;1;B;1;0.636111111;0;0;0;0;1485
26/04/2006;40.6;19.9;1;B;1;0.585294118;0;0;0;0;1645
27/04/2006;25.92;25.9;1;A;1;0.6475;0;0;0;0;672
28/04/2006;77.07;35.9;2;C;1;0.555696203;0.353164557;0.196252203;0;0;5940
29/04/2006;94.59;39.95;1;C;1;0.487195122;0;0;0;0;8948
30/04/2006;38.24;88.45;2;B;1;0.615384615;0.356593407;0.219442096;0;0;1462
01/05/2006;115.96;29.9;2;D;1;0.567692308;0.352307692;0.200002367;0;0;13447
02/05/2006;113.51;44.9;2;D;1;0.669512195;0.425609756;0.284950922;0;0;12885
03/05/2006;14.39;96;1;A;1;0.685714286;0;0;0;0;207
04/05/2006;62.62;14.9;1;B;1;0.513793103;0;0;0;0;3921
05/05/2006;51.69;22.9;1;B;1;0.487234043;0;0;0;0;2672
06/05/2006;89.16;40;2;C;2;0.56125;0;0;0;0;7950
07/05/2006;21.73;79.9;1;A;1;0.654918033;0;0;0;0;472
08/05/2006;162.56;25.9;1;A;1;0.4625;0;0;0;0;26426
09/05/2006;6.63;125;1;A;1;0.702247191;0;0;0;0;44
10/05/2006;26.91;15.9;1;A;1;0.548275862;0;0;0;0;724
11/05/2006;102.35;32.4;2;D;1;0.643548387;0.401612903;0.258457336;0;0;10476
12/05/2006;21.12;109;1;A;1;0.717105263;0;0;0;0;446
13/05/2006;74.24;39.95;1;C;1;0.487195122;0;0;0;0;5511
14/05/2006;18.28;59.9;1;A;1;0.525438596;0;0;0;0;334
15/05/2006;26.38;47.9;1;A;1;0.656164384;0;0;0;0;696
16/05/2006;98.39;65.9;2;C;1;0.547260274;0.355479452;0.194539782;0;0;9681
17/05/2006;106.12;39.9;1;D;1;0.486585366;0;0;0;0;11261
18/05/2006;107.35;16;2;D;2;0.737037037;0;0;0;0;11524
19/05/2006;207.30;13.4;2;C;1;0.625925926;0.366666667;0.229506173;0;0;42972
20/05/2006;136.36;26.4;2;D;1;0.5875;0.355357143;0.208772321;0;0;18593
21/05/2006;8.49;74;1;A;1;0.649122807;0;0;0;0;72
22/05/2006;4.8;74.9;1;A;1;0.756565657;0;0;0;0;23
23/05/2006;13.53;49.9;1;A;1;0.665333333;0;0;0;0;183
24/05/2006;19.54;99.9;1;A;1;0.644516129;0;0;0;0;382
25/05/2006;45.09;19.9;1;B;1;0.663333333;0;0;0;0;2033
26/05/2006;9.5;129.9;1;A;1;0.746551724;0;0;0;0;90
27/05/2006;16.67;51.9;1;A;1;0.64875;0;0;0;0;278
28/05/2006;15.56;50.9;1;A;1;0.644303797;0;0;0;0;242
29/05/2006;47.96;18.9;1;B;1;0.651724138;0;0;0;0;2300
30/05/2006;30.63;89.9;1;A;1;0.599333333;0;0;0;0;938
31/05/2006;144.63;34.9;2;A;1;0.641428571;0.355714286;0.228165306;0;0;20919
01/06/2006;49.08;44.9;1;B;1;0.598666667;0;0;0;0;2409
02/06/2006;58.06;34.9;1;B;1;0.612280702;0;0;0;0;3371
03/06/2006;102.08;54.9;2;D;1;0.607826087;0.346956522;0.210889225;0;0;10421
04/06/2006;44.28;44.9;1;B;1;0.690769231;0;0;0;0;1961
05/06/2006;131.18;12.9;1;D;1;0.477777778;0;0;0;0;17208
06/06/2006;73.94;29.9;1;C;1;0.65;0;0;0;0;5467
07/06/2006;32.53;69.9;1;B;1;0.499285714;0;0;0;0;1058
08/06/2006;13.93;29.9;1;A;1;0.636170213;0;0;0;0;194
09/06/2006;62.61;30.9;2;B;1;0.665;0.365;0.242725;0;0;3920
10/06/2006;8.54;119;1;A;1;0.683908046;0;0;0;0;73
11/06/2006;32.60;76.95;2;B;1;0.707142857;0.392142857;0.27730102;0;0;1063
12/06/2006;46.58;99.9;1;B;1;0.666;0;0;0;0;2170
13/06/2006;38.69;21.9;1;B;1;0.476086957;0;0;0;0;1497
14/06/2006;117.96;33.9;2;D;1;0.546575342;0.382191781;0.208896603;0;0;13915
15/06/2006;79.09;26.9;1;C;1;0.463793103;0;0;0;0;6255
16/06/2006;10.20;99;1;A;1;0.707142857;0;0;0;0;104
17/06/2006;101.5;31.9;2;D;1;0.598571429;0.312857143;0.187267347;0;0;10294
18/06/2006;71.10;18.4;2;C;1;0.636111111;0.386111111;0.245609568;0;0;5055
19/06/2006;17.26;41.9;1;A;1;0.644615385;0;0;0;0;298
20/06/2006;13.49;99;1;A;1;0.707142857;0;0;0;0;182
21/06/2006;13.53;53.9;1;A;1;0.64939759;0;0;0;0;183
22/06/2006;77.72;39.9;1;C;1;0.486585366;0;0;0;0;6041
23/06/2006;44.36;19.9;1;B;1;0.641935484;0;0;0;0;1968
24/06/2006;214.83;28.4;2;C;1;0.581666667;0.365;0.212308333;0;0;46152
25/06/2006;33.35;39.9;1;B;1;0.643548387;0;0;0;0;1112
26/06/2006;114.86;25.9;1;D;1;0.47962963;0;0;0;0;13192
27/06/2006;7.62;124;1;A;1;0.696629213;0;0;0;0;58
28/06/2006;119.1;25.9;2;D;1;0.5875;0.3375;0.19828125;0;0;14179
29/06/2006;79.42;54.9;2;C;1;0.607826087;0.346956522;0.210889225;0;0;6307
30/06/2006;65.29;74.9;1;B;1;0.499333333;0;0;0;0;4263
01/07/2006;54.53;34.9;1;B;1;0.612280702;0;0;0;0;2973
02/07/2006;88.09;15.9;1;C;1;0.567857143;0;0;0;0;7759
03/07/2006;130.7;26.4;2;D;1;0.577192982;0.349122807;0.201511234;0;0;17093
04/07/2006;48.15;37.4;2;B;1;0.56125;0.37375;0.209767188;0;0;2318
05/07/2006;8.54;114;1;A;1;0.686746988;0;0;0;0;73
06/07/2006;23.77;34.9;1;A;1;0.646296296;0;0;0;0;565
07/07/2006;34.60;39.9;1;B;1;0.643548387;0;0;0;0;1197
08/07/2006;19.97;46.9;1;A;1;0.651388889;0;0;0;0;399
09/07/2006;14.97;99.9;1;A;1;0.666;0;0;0;0;224
10/07/2006;31.51;49.9;1;A;1;0.712857143;0;0;0;0;993
11/07/2006;9.5;79.9;1;A;1;0.726363636;0;0;0;0;90
12/07/2006;18.1;49.9;1;A;1;0.693055556;0;0;0;0;328
13/07/2006;26.50;32.9;1;A;1;0.5875;0;0;0;0;702
14/07/2006;37.04;86;1;B;1;0.5;0;0;0;0;1372
15/07/2006;166.5;34.4;2;A;1;0.54875;0.31125;0.170798438;0;0;27718
16/07/2006;47.62;34.9;1;B;1;0.601724138;0;0;0;0;2268
17/07/2006;21.75;89;1;A;1;0.5;0;0;0;0;473
18/07/2006;87.42;13.9;1;C;1;0.496428571;0;0;0;0;7643
19/07/2006;34.54;82.9;1;B;1;0.567808219;0;0;0;0;1193
20/07/2006;131.03;12.9;1;D;1;0.460714286;0;0;0;0;17169
21/07/2006;28.2;34.9;1;A;1;0.623214286;0;0;0;0;794
22/07/2006;24.45;29.9;1;A;1;0.636170213;0;0;0;0;598
23/07/2006;67.70;35.9;1;B;1;0.498611111;0;0;0;0;4583
24/07/2006;63.27;57.9;1;B;1;0.503478261;0;0;0;0;4003
25/07/2006;110.33;34.9;2;D;1;0.641428571;0.355714286;0.228165306;0;0;12173
26/07/2006;15.94;37.9;1;A;1;0.728846154;0;0;0;0;254
27/07/2006;105.99;34.9;2;D;1;0.641428571;0.355714286;0.228165306;0;0;11233
28/07/2006;47.42;57.9;1;B;1;0.503478261;0;0;0;0;2249
29/07/2006;12.41;99;1;A;1;0.673469388;0;0;0;0;154
30/07/2006;142.4;64.93;2;A;1;0.615753425;0.27369863;0.168530869;0;0;20287
31/07/2006;117.1;28.4;2;D;1;0.527142857;0.284285714;0.149859184;0;0;13718
01/08/2006;36.6;34.9;1;B;1;0.491549296;0;0;0;0;1342
02/08/2006;111.34;72;2;D;2;0.671428571;0.368666664;0.247533332;0;0;12396
03/08/2006;23.49;42.9;1;A;1;0.612857143;0;0;0;0;552
04/08/2006;41.02;16.9;1;B;1;0.582758621;0;0;0;0;1683
05/08/2006;7.28;124;1;A;1;0.696629213;0;0;0;0;53
06/08/2006;18.36;49.9;1;A;1;0.63164557;0;0;0;0;337
07/08/2006;37.40;36.9;1;B;1;0.636206897;0;0;0;0;1399
08/08/2006;115.08;13.9;1;D;1;0.496428571;0;0;0;0;13243
09/08/2006;13.64;114;1;A;1;0.686746988;0;0;0;0;186
10/08/2006;61.41;14.95;1;B;1;0.453030303;0;0;0;0;3771
11/08/2006;20.6;99.9;1;A;1;0.713571429;0;0;0;0;424
12/08/2006;27.40;79;1;A;1;0.49375;0;0;0;0;751
13/08/2006;24.27;39.9;1;A;1;0.643548387;0;0;0;0;589
14/08/2006;18.19;22.9;1;A;1;0.636111111;0;0;0;0;331
15/08/2006;18.33;47.9;1;A;1;0.684285714;0;0;0;0;336
16/08/2006;36.06;73.45;2;B;1;0.605263158;0.361184211;0.218611496;0;0;1300
17/08/2006;92.32;29.9;1;C;1;0.46;0;0;0;0;8523
18/08/2006;54.97;36;2;B;2;0.613846154;0;0;0;0;3022
19/08/2006;28.12;92.95;2;A;1;0.7;0.393529412;0.275470588;0;0;791
20/08/2006;27.60;19.9;1;A;1;0.663333333;0;0;0;0;762
21/08/2006;19.49;99.9;1;A;1;0.666;0;0;0;0;380
22/08/2006;61.58;31.9;1;B;1;0.455714286;0;0;0;0;3792
23/08/2006;18.60;49.9;1;A;1;0.62375;0;0;0;0;346
24/08/2006;50.7;13.9;1;B;1;0.496428571;0;0;0;0;2569
25/08/2006;7.68;93.9;1;A;1;0.647586207;0;0;0;0;59
26/08/2006;22.78;99.9;1;A;1;0.666;0;0;0;0;519
27/08/2006;67.27;17.9;1;B;1;0.639285714;0;0;0;0;4525
28/08/2006;38.2;87.59;2;B;1;0.610555556;0.362666667;0.221428148;0;0;1462
29/08/2006;10.49;109;1;A;1;0.612359551;0;0;0;0;110
30/08/2006;43.08;16.9;1;B;1;0.469444444;0;0;0;0;1856
31/08/2006;37.09;19.9;1;B;1;0.585294118;0;0;0;0;1376
01/09/2006;15.07;22.9;1;A;1;0.636111111;0;0;0;0;227
02/09/2006;33.27;34.9;1;B;1;0.623214286;0;0;0;0;1107
03/09/2006;23.54;43.9;1;A;1;0.562820513;0;0;0;0;554
04/09/2006;51.95;35.9;1;B;1;0.498611111;0;0;0;0;2699
05/09/2006;67.89;17.9;1;B;1;0.639285714;0;0;0;0;4609
06/09/2006;34.48;34.9;1;B;1;0.646296296;0;0;0;0;1189
07/09/2006;23.49;19.9;1;A;1;0.663333333;0;0;0;0;552
08/09/2006;18.00;49.9;1;A;1;0.62375;0;0;0;0;324
09/09/2006;23.71;37.9;1;A;1;0.653448276;0;0;0;0;562
10/09/2006;26.63;39.9;1;A;1;0.643548387;0;0;0;0;709
11/09/2006;61.08;39.9;1;B;2;0.486585366;0;0;0;0;3731
12/09/2006;32.11;16.9;1;B;1;0.582758621;0;0;0;0;1031
13/09/2006;8.94;119;1;A;1;0.683908046;0;0;0;0;80
14/09/2006;214.1;24.9;1;C;1;0.422033898;0;0;0;0;45858
15/09/2006;15.49;53.9;1;A;1;0.64939759;0;0;0;0;240
16/09/2006;50.48;57.4;2;B;1;0.735789474;0.472631579;0.347757341;0;0;2548
17/09/2006;32.85;42.9;1;B;1;0.53625;0;0;0;0;1079
18/09/2006;7.87;114;1;A;2;0.686746988;0;0;0;0;62
19/09/2006;18.14;76.9;1;A;1;0.549285714;0;0;0;0;329
20/09/2006;30.76;89;1;A;1;0.511494253;0;0;0;0;946
21/09/2006;78.35;24.9;2;C;1;0.575;0.382692308;0.220048077;0;0;6139
22/09/2006;71.70;28.9;1;C;1;0.507017544;0;0;0;0;5141
23/09/2006;141.30;36.9;2;D;1;0.651388889;0.373611111;0.243366127;0;0;19967
24/09/2006;4.80;109;1;A;0;0.717105263;0;0;0;0;23
25/09/2006;25.73;85;1;A;1;0.5;0;0;0;0;662
26/09/2006;27.11;84.45;2;A;1;0.698717949;0.383974359;0.268289776;0;0;735
27/09/2006;19.49;46.9;1;A;1;0.651388889;0;0;0;0;380
28/09/2006;13.71;29.9;1;A;1;0.636170213;0;0;0;0;188
29/09/2006;124.11;36.9;2;D;1;0.588461538;0.357692308;0.210488166;0;0;15404
30/09/2006;31.46;49.9;1;A;1;0.665333333;0;0;0;0;990
01/10/2006;43.42;34.9;1;B;1;0.612280702;0;0;0;0;1885
02/10/2006;70.33;39.9;2;B;1;0.63164557;0.378481013;0.239065855;0;0;4947
03/10/2006;5.83;110;1;A;1;0.696202532;0;0;0;0;34
04/10/2006;16.88;22.9;1;A;1;0.673529412;0;0;0;0;285
05/10/2006;56.10;20.9;1;B;1;0.454347826;0;0;0;0;3147
06/10/2006;56.16;61.4;2;B;1;0.649166667;0.374166667;0.242896528;0;0;3154
07/10/2006;19.49;79.9;1;A;1;0.551034483;0;0;0;0;380
08/10/2006;23.41;25.9;1;A;1;0.6475;0;0;0;0;548
09/10/2006;75.4;39.4;2;C;2;0.706153846;0;0;0;0;5681
10/10/2006;34.99;29.9;1;B;1;0.65;0;0;0;0;1224
11/10/2006;28.09;18;3;A;3;0.686206897;0;0;0;0;789
12/10/2006;107.25;28.9;1;D;1;0.498275862;0;0;0;0;11503
13/10/2006;90.52;29.9;1;C;1;0.506779661;0;0;0;0;8193
14/10/2006;44.7;24.9;2;B;2;0.65;0;0;0;0;2002
15/10/2006;20.42;82.9;1;A;1;0.567808219;0;0;0;0;417
16/10/2006;40.21;89.9;2;B;1;0.660344828;0.372988506;0.246301031;0;0;1617
17/10/2006;10.63;129;1;A;1;0.678947368;0;0;0;0;113
18/10/2006;40.16;69.9;1;B;1;0.607826087;0;0;0;0;1613
19/10/2006;10.86;129;1;A;1;0.678947368;0;0;0;0;118
20/10/2006;28.60;99.9;1;A;1;0.644516129;0;0;0;0;818
21/10/2006;16.64;52.9;1;A;1;0.645121951;0;0;0;0;277
22/10/2006;95.66;15.9;1;C;1;0.567857143;0;0;0;0;9150
23/10/2006;135.67;33;2;D;1;0.598571429;0.356428571;0.213347959;0;0;18405
24/10/2006;31.81;82.9;1;B;1;0.552666667;0;0;0;0;1012
25/10/2006;27.28;44.9;1;A;1;0.660294118;0;0;0;0;744
26/10/2006;51.18;39.9;1;B;1;0.665;0;0;0;0;2619
27/10/2006;96.80;16.9;1;C;1;0.497058824;0;0;0;0;9370
28/10/2006;11.09;104;1;A;1;0.626506024;0;0;0;0;123
29/10/2006;14.28;53.9;1;A;1;0.64939759;0;0;0;0;204
30/10/2006;94.92;16.4;2;C;1;0.585294118;0.379411765;0.222067474;0;0;9010
31/10/2006;105.14;26.4;2;D;1;0.5875;0.355357143;0.208772321;0;0;11055
01/11/2006;14.56;63;1;A;1;0.617647059;0;0;0;0;212
02/11/2006;72.12;14.9;1;C;1;0.551851852;0;0;0;0;5202
03/11/2006;90.60;15.9;2;C;1;0.585294118;0.35;0.204852941;0;0;8208
04/11/2006;6.63;82;1;A;1;0.700854701;0;0;0;0;44
05/11/2006;61.04;35.4;2;B;1;0.712698413;0.411111111;0.292998236;0;0;3726
06/11/2006;38.4;19.9;1;B;1;0.686206897;0;0;0;0;1475
07/11/2006;100.54;27.9;2;D;1;0.601724138;0.360344828;0.216828181;0;0;10108
08/11/2006;92.83;29.9;1;C;1;0.498333333;0;0;0;0;8618
09/11/2006;18.89;22.9;1;A;1;0.636111111;0;0;0;0;357
10/11/2006;80.96;43;2;C;2;0.665384615;0;0;0;0;6555
11/11/2006;37.09;36.9;1;B;1;0.567692308;0;0;0;0;1376
12/11/2006;50.49;16.9;1;B;1;0.582758621;0;0;0;0;2549
13/11/2006;44.1;74.9;1;B;1;0.535;0;0;0;0;1943
14/11/2006;104.61;36.9;1;D;1;0.46125;0;0;0;0;10943
15/11/2006;34.15;39.9;1;B;1;0.7;0;0;0;0;1166
16/11/2006;23.96;36.9;1;A;1;0.636206897;0;0;0;0;574
17/11/2006;63.59;42.9;2;B;1;0.645121951;0.401219512;0.258835515;0;0;4044
18/11/2006;4.58;110;1;A;1;0.696202532;0;0;0;0;21
19/11/2006;30.94;94.9;1;A;1;0.65;0;0;0;0;957
21/11/2006;12.1;26.9;1;A;1;0.597777778;0;0;0;0;147
22/11/2006;24.98;25.9;1;A;1;0.563043478;0;0;0;0;624
23/11/2006;42.67;51.9;1;B;1;0.656962025;0;0;0;0;1821
24/11/2006;20.57;63.95;2;A;1;0.700854701;0.392307692;0.27495069;0;0;423
25/11/2006;108.33;35.9;2;D;1;0.660294118;0.395588235;0.261204585;0;0;11736
27/11/2006;51.15;75.95;2;B;1;0.707142857;0.377857143;0.26719898;0;0;2616
28/11/2006;42.6;31.9;1;B;1;0.4984375;0;0;0;0;1816
29/11/2006;59.4;30.9;2;B;1;0.57;0.312857143;0.178328571;0;0;3524
30/11/2006;77.04;38.9;1;C;1;0.648333333;0;0;0;0;5935
01/12/2006;110.12;15;2;D;2;0.588888889;0;0;0;0;12127
02/12/2006;12.21;109.9;1;A;1;0.662048193;0;0;0;0;149
03/12/2006;19.75;74.9;1;A;1;0.651304348;0;0;0;0;390
04/12/2006;23.56;51.9;1;A;1;0.656962025;0;0;0;0;555
05/12/2006;53.60;33.9;1;B;1;0.605357143;0;0;0;0;2873
06/12/2006;99.3;27.4;2;C;1;0.591525424;0.337288136;0.199514507;0;0;9855
07/12/2006;18.60;74;1;A;1;0.486842105;0;0;0;0;346
08/12/2006;73.90;42.9;2;C;1;0.645121951;0.401219512;0.258835515;0;0;5461
09/12/2006;22.80;49.9;1;A;1;0.665333333;0;0;0;0;520
10/12/2006;85.78;31.25;2;C;1;0.648333333;0.393333333;0.255011111;0;0;7358
11/12/2006;40.80;87.45;2;B;1;0.643678161;0.361494253;0.232685956;0;0;1665
12/12/2006;9.27;119;1;A;1;0.683908046;0;0;0;0;86
13/12/2006;155.84;15.9;1;A;1;0.454285714;0;0;0;0;24286
14/12/2006;180.19;60;2;B;1;0.649166667;0.35375;0.229642708;0;0;32469
15/12/2006;24.47;21.9;1;A;1;0.663636364;0;0;0;0;599
16/12/2006;193.08;20;2;B;1;0.565909091;0.339772727;0.192280475;0;0;37278
17/12/2006;71.72;57.9;1;C;1;0.503478261;0;0;0;0;5144
18/12/2006;40.10;32.9;1;B;1;0.5875;0;0;0;0;1608
19/12/2006;42.20;37.9;1;B;1;0.653448276;0;0;0;0;1781
20/12/2006;16.09;119;1;A;1;0.7;0;0;0;0;259
21/12/2006;75.39;64.9;1;C;1;0.447586207;0;0;0;0;5684
22/12/2006;20.02;37.9;1;A;1;0.701851852;0;0;0;0;401
23/12/2006;95.30;28.9;1;C;1;0.498275862;0;0;0;0;9082
